batch_id,production_date,raw_material_supplier,pigment_type,pigment_quantity,mixing_time,mixing_speed,product_quality_score
BATCH_01187,2023-12-31,SupplierA,type_x,60.91,27.12,Medium,59.54
BATCH_01188,2024-03-23,SupplierA,type_a,14.67,23.21,Medium,65.85
BATCH_01189,2024-07-11,SupplierA,type_b,64.48,36.42,Low,76.03
BATCH_01190,2022-03-14,SupplierA,type_a,200.0,41.24,High,104.84
BATCH_01191,2024-03-04,SupplierB,type_b,25.46,26.58,Medium,47.04
BATCH_01192,2022-09-06,SupplierA,type_a,58.05,36.34,Medium,66.44
BATCH_01193,2022-02-16,SupplierB,type_c,14.57,23.3,Low,64.83
BATCH_01194,2022-05-01,SupplierB,type_b,56.85,38.28,High,71.03
BATCH_01195,2022-08-02,SupplierA,type_x,27.35,25.3,Medium,57.8
BATCH_01196,2022-08-27,SupplierB,type_a,23.07,32.16,Low,80.45
BATCH_01197,2022-02-25,SupplierA,type_c,51.2,37.01,Low,63.04
BATCH_01198,2022-12-16,SupplierB,type_c,46.55,36.25,Low,80.76
BATCH_01199,2022-04-17,SupplierA,type_a,79.14,30.76,Medium,74.85
BATCH_01200,2024-04-10,SupplierA,type_b,24.3,25.29,Medium,56.06
BATCH_01201,2022-02-17,SupplierA,type_a,77.5,26.18,Low,77.21
BATCH_01202,2023-07-27,SupplierB,type_a,27.25,20.75,Medium,74.37
BATCH_01203,2022-12-03,SupplierC,type_a,68.39,27.69,High,66.8
BATCH_01204,2022-01-26,SupplierA,type_b,72.12,31.06,Low,84.51
BATCH_01205,2024-03-14,SupplierB,type_b,56.43,31.45,Medium,67.32
BATCH_01206,2022-09-14,SupplierB,type_x,34.18,29.87,Medium,62.45
BATCH_01207,2022-01-08,SupplierC,type_a,19.54,24.28,Medium,69.87
BATCH_01208,2023-09-17,SupplierB,type_c,10.96,31.56,Low,85.02
BATCH_01209,2024-05-16,SupplierB,type_a,87.05,33.03,Low,77.0
BATCH_01210,2022-09-10,SupplierB,type_c,44.06,25.66,Low,80.42
BATCH_01211,2023-11-23,SupplierB,type_b,27.91,29.86,Medium,65.24
BATCH_01212,2023-12-20,SupplierA,type_a,27.14,26.76,Medium,63.39
BATCH_01213,2022-10-30,SupplierA,type_x,53.36,28.92,Low,86.72
BATCH_01214,2023-10-01,SupplierA,type_b,42.1,24.32,Medium,64.2
BATCH_01215,2022-02-25,SupplierB,type_c,11.61,28.66,Medium,51.94
BATCH_01216,2023-12-27,SupplierB,type_b,67.29,12.32,High,84.79
BATCH_01217,2023-06-10,SupplierA,type_b,56.7,27.49,Low,92.96
BATCH_01218,2023-04-19,SupplierB,type_b,86.8,26.6,Medium,93.54
BATCH_01219,2022-01-28,SupplierB,type_c,72.82,26.91,High,67.77
BATCH_01220,2024-09-09,SupplierA,type_a,-11.96,29.05,High,50.26
BATCH_01221,2022-03-19,SupplierD,type_c,78.34,38.96,Medium,93.3
BATCH_01222,2022-08-04,SupplierA,type_x,74.15,37.03,Low,98.06
BATCH_01223,2023-01-21,SupplierA,type_a,35.27,29.28,High,72.87
BATCH_01224,2022-12-31,SupplierB,type_a,41.35,26.79,High,66.61
BATCH_01225,2023-10-28,SupplierB,type_c,58.23,21.2,High,70.77
BATCH_01226,2023-06-10,SupplierA,type_b,29.72,25.44,Low,68.17
BATCH_01227,2023-11-30,SupplierB,type_b,45.15,20.13,Low,67.49
BATCH_01228,2022-11-08,SupplierB,type_a,70.0,33.7,Medium,73.25
BATCH_01229,2024-06-01,SupplierA,type_b,60.35,36.68,Ultra,66.16
BATCH_01230,2022-01-07,SupplierA,type_a,36.66,28.12,High,99.34
BATCH_01231,2022-01-03,SupplierB,type_b,70.46,31.92,High,95.35
BATCH_01232,2023-09-15,SupplierA,type_c,56.06,24.56,Medium,70.25
BATCH_01233,2024-07-07,SupplierC,type_a,55.37,20.3,Medium,93.93
BATCH_01234,2024-01-20,SupplierB,type_b,39.7,30.28,Medium,77.24
BATCH_01235,2022-12-29,SupplierD,type_c,49.87,31.92,High,79.7
BATCH_01236,2024-01-21,SupplierA,type_c,34.52,38.52,Medium,63.18
BATCH_01237,2023-05-23,SupplierD,type_c,11.19,40.32,Ultra,58.22
BATCH_01238,2022-10-01,SupplierA,type_b,44.4,28.61,Medium,72.9
BATCH_01239,2023-05-21,SupplierA,type_c,47.56,34.56,Low,54.61
BATCH_01240,2024-03-16,SupplierA,type_a,52.75,14.18,Ultra,70.96
BATCH_01241,2024-01-09,SupplierA,type_a,74.24,30.01,Low,82.32
BATCH_01242,2024-06-01,SupplierB,type_a,36.95,29.81,Medium,84.18
BATCH_01243,2022-01-15,SupplierB,type_b,42.64,29.28,High,66.63
BATCH_01244,2022-07-11,SupplierA,type_c,65.32,29.49,Medium,87.72
BATCH_01245,2024-09-11,SupplierB,type_b,34.95,38.28,High,49.88
BATCH_01246,2023-09-23,SupplierA,type_c,53.07,31.07,Medium,87.59
BATCH_01247,2023-04-30,SupplierB,type_c,41.83,38.71,High,63.55
BATCH_01248,2022-01-28,SupplierA,type_b,45.13,25.51,Low,74.84
BATCH_01249,2023-12-15,SupplierB,type_b,65.16,15.84,Medium,83.61
BATCH_01250,2022-02-08,SupplierB,type_b,42.53,27.69,Medium,74.86
BATCH_01251,2024-08-10,SupplierB,type_b,65.81,25.82,Medium,78.68
BATCH_01252,2022-09-30,SupplierA,type_a,10.95,22.53,Medium,50.87
BATCH_01253,2022-08-19,SupplierA,type_c,21.41,36.5,Ultra,57.53
BATCH_01254,2022-03-27,SupplierB,type_a,3.64,23.32,High,71.06
BATCH_01255,2023-04-19,SupplierA,type_a,26.68,32.91,Medium,62.03
BATCH_01256,2022-05-06,SupplierA,type_x,87.14,40.07,Medium,85.11
BATCH_01257,2024-03-22,SupplierA,type_b,49.65,24.25,Medium,59.97
BATCH_01258,2023-06-21,SupplierB,type_c,35.57,28.85,Low,79.26
BATCH_01259,2022-05-25,SupplierB,type_b,65.66,36.76,Medium,66.5
BATCH_01260,2023-06-09,SupplierB,type_b,68.48,27.92,Low,89.7
BATCH_01261,2022-07-31,SupplierA,type_a,25.58,31.66,Medium,57.05
BATCH_01262,2022-01-25,SupplierA,type_b,99.96,33.2,Low,100.13
BATCH_01263,2023-08-03,SupplierB,type_b,55.53,30.87,Medium,67.41
BATCH_01264,2023-01-29,SupplierB,type_c,58.05,27.76,Ultra,71.83
BATCH_01265,2022-03-08,SupplierA,type_b,59.94,26.1,Medium,93.99
BATCH_01266,2022-08-21,SupplierB,type_x,59.9,24.53,Ultra,77.28
BATCH_01267,2022-04-19,SupplierA,type_a,37.57,32.98,Medium,67.04
BATCH_01268,2022-05-26,SupplierC,type_b,92.25,26.71,High,96.77
BATCH_01269,2022-04-21,SupplierA,type_b,-10.0,35.98,Medium,42.2
BATCH_01270,2022-08-16,SupplierC,type_x,69.15,37.95,Medium,55.47
BATCH_01271,2022-04-21,SupplierB,type_a,40.5,24.22,Medium,83.73
BATCH_01272,2023-04-15,SupplierB,type_b,36.95,33.69,Medium,62.72
BATCH_01273,2022-02-03,SupplierA,type_x,88.04,40.29,Low,95.06
BATCH_01274,2023-09-15,SupplierB,type_a,47.83,25.72,Low,74.81
BATCH_01275,2024-02-15,SupplierA,type_x,49.32,36.0,Low,63.16
BATCH_01276,2024-07-24,SupplierA,type_a,55.67,32.81,Medium,82.77
BATCH_01277,2023-01-04,SupplierB,type_c,102.04,34.8,Medium,86.51
BATCH_01278,2024-01-18,SupplierD,type_x,93.38,26.22,Medium,77.24
BATCH_01279,2023-08-18,SupplierB,type_c,75.68,39.53,High,72.19
BATCH_01280,2023-07-08,SupplierB,type_b,107.07,26.65,Medium,74.79
BATCH_01281,2023-03-01,SupplierA,type_a,31.11,33.2,Medium,73.36
BATCH_01282,2023-09-05,SupplierA,type_x,200.0,29.68,Medium,110.65
BATCH_01283,2023-06-02,SupplierA,type_b,51.52,32.68,Low,75.11
BATCH_01284,2023-11-23,SupplierB,type_a,14.62,25.08,Medium,62.57
BATCH_01285,2022-10-09,SupplierC,type_c,59.26,23.86,High,68.36
BATCH_01286,2022-11-16,SupplierB,type_b,40.18,31.44,Low,56.83
BATCH_01287,2024-01-08,SupplierA,type_a,80.67,28.16,Low,109.54
BATCH_01288,2023-03-19,SupplierA,type_a,42.1,27.99,Medium,72.14
BATCH_01289,2024-08-09,SupplierB,type_a,40.96,32.72,High,90.52
BATCH_01290,2022-11-11,SupplierA,type_b,80.66,22.53,Medium,95.85
BATCH_01291,2024-05-26,SupplierB,type_c,48.69,19.3,Medium,71.4
BATCH_01292,2024-08-23,SupplierB,type_b,73.26,30.6,Ultra,83.79
BATCH_01293,2024-01-11,SupplierB,type_c,58.49,33.81,Low,79.07
BATCH_01294,2023-01-12,SupplierA,type_x,58.76,32.64,Low,96.07
BATCH_01295,2022-10-16,SupplierA,type_c,45.12,32.91,Medium,81.83
BATCH_01296,2023-03-13,SupplierA,type_a,60.04,24.01,Medium,69.94
BATCH_01297,2023-10-24,SupplierA,type_c,47.37,35.82,Medium,77.73
BATCH_01298,2022-10-04,SupplierA,type_b,33.92,31.36,Low,78.22
BATCH_01299,2023-12-11,SupplierB,type_b,47.91,27.63,Low,62.62
BATCH_01300,2023-08-05,SupplierB,type_c,75.76,29.37,Low,87.67
BATCH_01301,2023-05-18,SupplierA,type_b,60.72,29.86,High,91.67
BATCH_01302,2023-09-16,SupplierA,type_x,65.37,30.9,Ultra,71.04
BATCH_01303,2023-05-31,SupplierA,type_a,50.03,32.99,Low,67.82
BATCH_01304,2022-12-16,SupplierA,type_c,11.24,38.27,Low,74.98
BATCH_01305,2024-04-22,SupplierB,type_a,25.57,24.82,Low,64.13
BATCH_01306,2023-03-22,SupplierA,type_x,44.22,33.75,High,63.45
BATCH_01307,2024-04-09,SupplierA,type_a,27.3,29.46,Medium,77.01
BATCH_01308,2022-12-16,SupplierA,type_a,39.51,35.71,Low,77.62
BATCH_01309,2023-08-30,SupplierB,type_b,38.79,38.13,Medium,72.58
BATCH_01310,2023-10-26,SupplierB,type_b,39.39,30.98,Medium,83.06
BATCH_01311,2024-04-02,SupplierA,type_a,78.74,33.1,Medium,95.58
BATCH_01312,2022-05-17,SupplierB,type_b,48.94,36.08,Medium,73.85
BATCH_01313,2024-01-29,SupplierB,type_b,68.69,34.99,Medium,100.35
BATCH_01314,2024-06-17,SupplierD,type_a,53.28,36.28,Medium,91.82
BATCH_01315,2022-08-31,SupplierA,type_b,150.0,28.51,Low,85.16
BATCH_01316,2023-06-27,SupplierB,type_c,70.42,27.42,High,70.82
BATCH_01317,2022-02-09,SupplierC,type_c,38.17,24.32,Medium,48.9
BATCH_01318,2022-08-17,SupplierC,type_c,89.23,29.02,Medium,83.52
BATCH_01319,2023-07-02,SupplierB,type_c,40.91,29.58,High,60.16
BATCH_01320,2024-07-08,SupplierB,type_b,54.0,29.28,Ultra,68.06
BATCH_01321,2022-08-11,SupplierA,type_a,57.54,32.46,High,88.17
BATCH_01322,2022-01-06,SupplierB,type_a,59.77,32.59,High,60.38
BATCH_01323,2022-11-18,SupplierB,type_c,65.92,29.67,High,81.07
BATCH_01324,2023-04-13,SupplierB,type_c,34.86,31.73,Medium,71.7
BATCH_01325,2024-01-02,SupplierA,type_b,64.25,34.13,High,78.45
BATCH_01326,2022-03-16,SupplierB,type_a,61.62,26.01,High,79.79
BATCH_01327,2022-01-04,SupplierB,type_a,50.01,34.42,Medium,52.68
BATCH_01328,2024-04-26,SupplierA,type_b,46.21,26.94,Medium,65.77
BATCH_01329,2023-10-08,SupplierB,type_b,33.84,37.2,High,85.58
BATCH_01330,2022-04-28,SupplierB,type_a,59.61,30.83,High,65.91
BATCH_01331,2024-05-30,SupplierB,type_x,36.79,30.32,Medium,87.7
BATCH_01332,2023-08-29,SupplierA,type_b,-10.0,21.05,High,42.93
BATCH_01333,2023-05-19,SupplierA,type_x,47.97,33.29,High,59.12
BATCH_01334,2024-09-24,SupplierC,type_c,23.32,30.48,Low,57.48
BATCH_01335,2024-08-04,SupplierA,type_c,31.33,24.53,High,80.69
BATCH_01336,2023-07-28,SupplierB,type_c,58.1,29.53,Low,71.97
BATCH_01337,2023-03-17,SupplierB,type_c,39.51,33.13,Low,75.31
BATCH_01338,2022-07-13,SupplierB,type_c,38.83,34.13,Medium,72.39
BATCH_01339,2024-04-26,SupplierA,type_c,34.72,32.42,Ultra,69.87
BATCH_01340,2023-12-16,SupplierB,type_b,35.4,36.59,Low,83.36
BATCH_01341,2023-01-27,SupplierA,type_c,82.85,26.4,High,92.57
BATCH_01342,2022-01-26,SupplierA,type_c,27.6,27.04,Medium,56.85
BATCH_01343,2023-03-11,SupplierA,type_c,79.46,32.03,High,81.08
BATCH_01344,2022-06-22,SupplierA,type_x,43.39,33.31,High,90.45
BATCH_01345,2022-10-27,SupplierD,type_a,36.92,32.58,High,74.27
BATCH_01346,2023-10-07,SupplierD,type_a,57.68,23.56,High,62.22
BATCH_01347,2022-11-22,SupplierA,type_b,51.06,23.99,High,60.95
BATCH_01348,2023-02-14,SupplierB,type_b,46.05,29.08,Low,82.72
BATCH_01349,2022-04-28,SupplierA,type_c,54.4,18.73,Medium,83.34
BATCH_01350,2024-04-15,SupplierB,type_b,50.74,31.3,Low,66.01
BATCH_01351,2024-02-26,SupplierB,type_b,45.69,29.63,High,81.18
BATCH_01352,2023-12-25,SupplierC,type_b,68.71,25.43,Low,96.61
BATCH_01353,2022-08-13,SupplierA,type_a,21.06,27.24,Low,80.9
BATCH_01354,2023-06-16,SupplierB,type_c,31.71,30.55,High,85.55
BATCH_01355,2022-04-23,SupplierA,type_c,34.24,22.53,High,75.83
BATCH_01356,2022-05-20,SupplierD,type_a,28.84,26.98,High,66.88
BATCH_01357,2023-07-13,SupplierA,type_b,51.72,28.68,Low,71.49
BATCH_01358,2022-01-01,SupplierB,type_b,60.11,28.5,Medium,77.86
BATCH_01359,2022-03-31,SupplierB,type_a,10.75,28.64,Low,54.46
BATCH_01360,2023-10-16,SupplierB,type_a,40.52,36.8,Low,68.56
BATCH_01361,2022-11-16,SupplierA,type_c,43.57,34.74,Low,85.82
BATCH_01362,2023-07-04,SupplierC,type_b,44.28,26.78,Medium,57.19
BATCH_01363,2024-03-15,SupplierA,type_a,24.3,24.81,Low,51.88
BATCH_01364,2024-06-12,SupplierB,type_a,43.73,27.93,Medium,81.43
BATCH_01365,2022-05-19,SupplierA,type_c,31.78,36.14,Medium,66.03
BATCH_01366,2023-05-26,SupplierA,type_c,43.31,19.36,Low,53.74
BATCH_01367,2024-05-17,SupplierB,type_c,15.61,30.42,High,64.07
BATCH_01368,2024-04-24,SupplierA,type_a,43.45,28.46,High,70.99
BATCH_01369,2022-09-16,SupplierA,type_x,35.62,35.99,High,66.37
BATCH_01370,2023-11-04,SupplierA,type_b,44.75,23.41,Medium,80.28
BATCH_01371,2024-06-20,SupplierA,type_b,56.02,22.66,Medium,63.47
BATCH_01372,2023-11-21,SupplierB,type_b,49.11,35.98,Ultra,74.86
BATCH_01373,2022-01-10,SupplierB,type_b,65.87,18.33,Medium,77.65
BATCH_01374,2022-09-18,SupplierA,type_x,42.78,36.5,Medium,73.21
BATCH_01375,2024-07-07,SupplierA,type_x,62.38,33.51,Low,61.39
BATCH_01376,2023-10-12,SupplierA,type_b,72.5,38.43,High,76.52
BATCH_01377,2022-06-21,SupplierA,type_x,55.48,13.76,Medium,76.84
BATCH_01378,2024-06-16,SupplierB,type_c,49.58,26.68,Ultra,80.29
BATCH_01379,2022-01-13,SupplierB,type_x,58.29,24.96,Medium,95.95
BATCH_01380,2022-06-17,SupplierA,type_a,56.18,37.3,Medium,84.91
BATCH_01381,2023-10-04,SupplierA,type_b,70.02,38.49,High,85.62
BATCH_01382,2023-08-19,SupplierA,type_a,65.88,27.76,Medium,92.48
BATCH_01383,2022-11-17,SupplierB,type_c,66.12,30.11,Medium,76.8
BATCH_01384,2022-11-15,SupplierD,type_a,50.88,36.82,Low,90.8
BATCH_01385,2023-09-05,SupplierA,type_b,56.82,33.85,High,88.24
BATCH_01386,2022-11-25,SupplierA,type_b,56.45,29.07,High,72.48
BATCH_01387,2024-02-24,SupplierB,type_b,25.85,26.2,Low,84.98
BATCH_01388,2024-02-16,SupplierC,type_c,71.38,25.79,High,85.88
BATCH_01389,2024-08-28,SupplierA,type_x,16.61,34.77,Medium,86.91
BATCH_01390,2024-06-29,SupplierA,type_c,64.24,28.16,Low,82.3
BATCH_01391,2024-07-08,SupplierA,type_x,55.34,27.97,Medium,70.98
BATCH_01392,2023-07-04,SupplierB,type_a,44.31,33.06,Ultra,65.62
BATCH_01393,2023-02-23,SupplierA,type_b,57.82,30.4,Medium,73.79
BATCH_01394,2023-08-29,SupplierA,type_b,58.37,31.95,High,71.8
BATCH_01395,2022-04-05,SupplierB,type_a,23.84,28.38,Low,79.87
BATCH_01396,2024-03-27,SupplierA,type_b,78.32,28.17,High,83.21
BATCH_01397,2023-08-04,SupplierB,type_c,51.44,34.88,Ultra,59.29
BATCH_01398,2022-11-14,SupplierA,type_b,96.29,33.54,Medium,91.02
BATCH_01399,2024-08-13,SupplierA,type_c,65.8,30.43,Medium,80.99
BATCH_01400,2022-08-24,SupplierB,type_b,50.99,31.47,Medium,70.61
BATCH_01401,2024-08-03,SupplierA,type_a,36.2,24.9,Ultra,73.54
BATCH_01402,2022-11-30,SupplierD,type_a,47.78,33.48,Low,73.89
BATCH_01403,2024-06-03,SupplierB,type_b,53.0,31.56,Medium,82.24
BATCH_01404,2023-01-11,SupplierA,type_a,79.31,33.65,Low,89.54
BATCH_01405,2023-04-04,SupplierB,type_a,74.53,31.73,Medium,73.4
BATCH_01406,2022-05-17,SupplierA,type_b,59.03,31.43,Medium,64.72
BATCH_01407,2024-07-18,SupplierC,type_b,85.38,20.9,Ultra,106.81
BATCH_01408,2023-08-11,SupplierA,type_b,9.68,35.69,Medium,47.34
BATCH_01409,2024-09-21,SupplierB,type_c,59.26,23.4,Medium,76.49
BATCH_01410,2023-07-01,SupplierA,type_c,75.11,35.19,High,71.59
BATCH_01411,2023-05-28,SupplierA,type_b,60.95,29.64,Medium,82.25
BATCH_01412,2022-10-23,SupplierB,type_c,23.34,21.97,Medium,68.39
BATCH_01413,2022-11-16,SupplierB,type_c,77.79,29.57,High,81.65
BATCH_01414,2024-07-06,SupplierA,type_c,65.23,22.5,Medium,94.75
BATCH_01415,2023-07-26,SupplierA,type_b,56.86,35.54,Low,88.14
BATCH_01416,2024-04-11,SupplierB,type_a,51.77,27.42,Medium,72.26
BATCH_01417,2022-12-15,SupplierC,type_c,89.87,24.79,Medium,95.0
BATCH_01418,2024-04-19,SupplierA,type_b,58.89,33.3,Low,93.31
BATCH_01419,2024-02-18,SupplierB,type_x,45.16,29.79,Medium,84.56
BATCH_01420,2024-05-22,SupplierA,type_c,33.77,32.6,Medium,68.77
BATCH_01421,2022-08-17,SupplierB,type_b,65.15,29.43,High,63.64
BATCH_01422,2022-09-27,SupplierA,type_a,69.72,35.78,Low,84.16
BATCH_01423,2024-04-07,SupplierA,type_a,51.13,27.99,Ultra,82.03
BATCH_01424,2024-03-08,SupplierB,type_b,38.84,22.12,High,63.96
BATCH_01425,2022-10-18,SupplierA,type_b,76.6,24.53,High,83.21
BATCH_01426,2023-12-26,SupplierB,type_a,32.25,32.18,Medium,68.85
BATCH_01427,2022-06-14,SupplierA,type_b,89.39,26.71,Medium,100.69
BATCH_01428,2022-01-05,SupplierA,type_a,35.31,36.42,Medium,89.13
BATCH_01429,2024-04-30,SupplierA,type_c,24.43,24.15,High,79.08
BATCH_01430,2023-01-14,SupplierB,type_a,26.99,35.09,High,67.24
BATCH_01431,2022-03-19,SupplierA,type_x,27.81,27.83,Low,79.82
BATCH_01432,2023-02-14,SupplierB,type_x,45.27,36.54,Ultra,80.07
BATCH_01433,2023-07-28,SupplierB,type_b,40.64,32.53,Ultra,71.44
BATCH_01434,2022-05-12,SupplierB,type_c,70.49,30.96,Medium,102.07
BATCH_01435,2023-08-24,SupplierA,type_b,67.64,33.32,Low,72.91
BATCH_01436,2024-01-19,SupplierA,type_c,45.53,36.13,High,79.7
BATCH_01437,2022-02-11,SupplierA,type_b,112.07,29.75,Medium,102.02
BATCH_01438,2022-03-30,SupplierA,type_b,45.26,20.62,High,70.7
BATCH_01439,2023-02-06,SupplierA,type_b,47.93,36.0,High,79.97
BATCH_01440,2022-10-23,SupplierB,type_b,24.45,28.64,Low,81.97
BATCH_01441,2024-04-19,SupplierA,type_b,48.39,42.8,Medium,76.96
BATCH_01442,2022-10-22,SupplierA,type_a,55.95,26.99,Medium,81.51
BATCH_01443,2023-09-08,SupplierA,type_b,26.32,28.1,Ultra,68.95
BATCH_01444,2023-06-10,SupplierB,type_a,40.03,33.72,Low,79.98
BATCH_01445,2024-03-10,SupplierA,type_a,56.54,39.76,Low,74.67
BATCH_01446,2023-11-22,SupplierB,type_a,39.5,32.11,High,68.73
BATCH_01447,2023-09-29,SupplierA,type_a,35.32,27.2,Low,70.8
BATCH_01448,2023-02-26,SupplierB,type_a,65.64,24.2,Medium,91.53
BATCH_01449,2024-05-14,SupplierB,type_c,24.36,26.61,Medium,49.83
BATCH_01450,2022-01-23,SupplierA,type_a,-10.0,22.42,Medium,47.91
BATCH_01451,2023-07-29,SupplierA,type_c,53.55,40.32,Medium,98.82
BATCH_01452,2022-05-23,SupplierA,type_a,66.92,24.88,Medium,82.83
BATCH_01453,2024-09-19,SupplierA,type_x,56.11,28.53,Medium,72.76
BATCH_01454,2023-10-27,SupplierB,type_b,45.52,33.46,Low,81.61
BATCH_01455,2022-05-25,SupplierB,type_b,43.89,30.03,Medium,75.68
BATCH_01456,2022-08-13,SupplierB,type_b,70.21,27.04,Medium,60.03
BATCH_01457,2023-05-18,SupplierB,type_b,67.18,29.26,Medium,83.7
BATCH_01458,2024-08-19,SupplierA,type_b,51.0,26.96,Medium,67.99
BATCH_01459,2024-08-31,SupplierA,type_a,44.45,28.73,Low,74.35
BATCH_01460,2024-03-31,SupplierB,type_c,50.71,31.95,Ultra,78.51
BATCH_01461,2023-09-08,SupplierA,type_b,35.46,24.82,Medium,72.06
BATCH_01462,2022-04-14,SupplierB,type_b,47.0,35.4,Medium,57.01
BATCH_01463,2024-08-04,SupplierA,type_c,40.21,30.36,Medium,72.33
BATCH_01464,2022-02-08,SupplierA,type_b,47.98,27.08,Low,78.84
BATCH_01465,2024-08-04,SupplierD,type_c,40.93,28.42,Low,58.28
BATCH_01466,2022-07-17,SupplierA,type_b,60.48,35.84,Low,62.95
BATCH_01467,2023-10-08,SupplierD,type_c,66.37,34.09,Low,69.22
BATCH_01468,2023-08-02,SupplierD,type_a,42.41,31.2,Low,80.19
BATCH_01469,2023-01-26,SupplierB,type_c,33.76,27.0,Medium,50.15
BATCH_01470,2022-06-28,SupplierB,type_c,64.23,32.84,Medium,87.57
BATCH_01471,2024-08-25,SupplierB,type_a,53.7,30.07,Medium,80.03
BATCH_01472,2023-07-08,SupplierB,type_a,42.67,38.73,Low,70.22
BATCH_01473,2023-03-24,SupplierA,type_b,77.51,29.81,Ultra,68.45
BATCH_01474,2023-05-15,SupplierB,type_c,38.7,38.42,High,63.65
BATCH_01475,2022-01-15,SupplierB,type_a,-10.0,30.97,Medium,64.82
BATCH_01476,2023-09-15,SupplierA,type_b,35.84,24.82,Medium,83.32
BATCH_01477,2023-10-31,SupplierA,type_a,82.37,46.48,Medium,74.4
BATCH_01478,2022-10-16,SupplierA,type_b,43.65,22.77,Low,84.51
BATCH_01479,2023-04-23,SupplierB,type_b,39.69,20.12,High,78.77
BATCH_01480,2022-08-19,SupplierB,type_c,50.53,19.63,Low,75.09
BATCH_01481,2024-07-11,SupplierA,type_b,70.22,43.7,Medium,73.69
BATCH_01482,2023-02-24,SupplierC,type_c,48.34,40.62,Medium,68.69
BATCH_01483,2022-06-06,SupplierB,type_b,61.83,30.72,Medium,96.78
BATCH_01484,2023-07-04,SupplierB,type_a,46.21,32.17,Medium,75.65
BATCH_01485,2023-03-17,SupplierB,type_b,61.98,31.25,Low,91.89
BATCH_01486,2022-04-07,SupplierB,type_b,53.61,21.15,Medium,78.5
BATCH_01487,2024-09-23,SupplierA,type_c,42.04,37.29,Ultra,68.09
BATCH_01488,2023-02-15,SupplierB,type_x,55.16,36.64,High,82.39
BATCH_01489,2024-08-08,SupplierA,type_a,39.15,23.84,Medium,93.32
BATCH_01490,2022-10-16,SupplierB,type_a,22.44,31.63,Medium,60.29
BATCH_01491,2022-09-11,SupplierD,type_a,49.6,29.63,Low,84.02
BATCH_01492,2022-07-15,SupplierA,type_x,24.21,28.94,Low,69.17
BATCH_01493,2023-08-21,SupplierA,type_x,61.95,26.6,Low,64.09
BATCH_01494,2024-04-13,SupplierB,type_c,49.25,29.44,Medium,60.06
BATCH_01495,2023-06-06,SupplierA,type_b,150.0,27.37,High,100.48
BATCH_01496,2023-06-01,SupplierB,type_b,43.4,35.32,Medium,76.49
BATCH_01497,2023-09-27,SupplierA,type_b,49.6,29.86,Low,83.66
BATCH_01498,2024-04-21,SupplierA,type_a,20.61,26.54,Medium,50.47
BATCH_01499,2024-05-14,SupplierD,type_b,27.92,17.42,Low,74.9
BATCH_01500,2022-04-28,SupplierB,type_a,16.43,29.29,High,63.74
BATCH_01501,2024-03-16,SupplierB,type_a,71.55,29.08,Low,82.58
BATCH_01502,2024-06-27,SupplierA,type_x,40.81,33.39,Medium,78.13
BATCH_01503,2022-06-08,SupplierB,type_c,76.54,28.62,Medium,100.42
BATCH_01504,2024-03-25,SupplierB,type_b,-3.61,27.14,Low,61.95
BATCH_01505,2022-08-16,SupplierB,type_b,80.96,23.2,Low,70.72
BATCH_01506,2024-05-26,SupplierB,type_b,48.64,29.96,Medium,72.72
BATCH_01507,2022-08-04,SupplierB,type_c,56.8,36.23,Low,85.56
BATCH_01508,2024-08-05,SupplierA,type_c,28.74,29.38,Medium,77.47
BATCH_01509,2023-11-27,SupplierA,type_c,60.55,27.49,High,84.82
BATCH_01510,2022-01-15,SupplierB,type_c,42.52,26.21,Medium,67.66
BATCH_01511,2022-06-06,SupplierA,type_a,26.12,21.38,Medium,54.16
BATCH_01512,2023-10-10,SupplierB,type_b,25.85,35.88,Ultra,73.65
BATCH_01513,2022-09-18,SupplierA,type_b,25.49,32.42,Medium,55.51
BATCH_01514,2022-06-06,SupplierB,type_b,57.6,33.85,Medium,84.21
BATCH_01515,2022-02-16,SupplierB,type_c,37.29,31.26,Low,78.12
BATCH_01516,2022-11-20,SupplierA,type_b,17.2,25.97,High,60.48
BATCH_01517,2024-04-23,SupplierA,type_a,-10.0,28.42,Medium,55.88
BATCH_01518,2023-11-16,SupplierA,type_b,6.55,27.5,High,63.95
BATCH_01519,2022-05-10,SupplierB,type_c,76.58,27.92,Low,76.83
BATCH_01520,2023-02-15,SupplierB,type_a,89.73,27.95,Low,73.1
BATCH_01521,2022-04-05,SupplierA,type_c,-10.0,35.52,Low,56.61
BATCH_01522,2023-09-19,SupplierB,type_b,71.05,40.11,Ultra,81.97
BATCH_01523,2024-01-25,SupplierA,type_a,56.98,25.64,Medium,90.71
BATCH_01524,2024-07-20,SupplierB,type_b,40.0,21.77,Ultra,64.18
BATCH_01525,2022-10-19,SupplierC,type_c,40.93,31.08,Low,82.96
BATCH_01526,2024-03-04,SupplierA,type_b,63.09,25.1,Low,67.46
BATCH_01527,2024-03-21,SupplierB,type_x,49.2,10.05,Low,61.31
BATCH_01528,2022-10-10,SupplierA,type_a,-1.88,31.76,Medium,56.43
BATCH_01529,2022-03-10,SupplierA,type_a,91.46,29.61,High,78.03
BATCH_01530,2023-10-22,SupplierA,type_x,58.66,33.14,Medium,64.01
BATCH_01531,2022-01-11,SupplierA,type_b,48.96,30.0,Ultra,94.13
